theoretical_quantile,sample_quantile
-0.238811,-0.008543
-0.237662,-0.008520
-0.236513,-0.008402
-0.235364,-0.008356
-0.234215,-0.008310
-0.233067,-0.008220
-0.231919,-0.008089
-0.230771,-0.008004
-0.229623,-0.007930
-0.228476,-0.007838
-0.227329,-0.007778
-0.226183,-0.007738
-0.225037,-0.007698
-0.223891,-0.007601
-0.222745,-0.007372
-0.221600,-0.007271
-0.220455,-0.007210
-0.219310,-0.007108
-0.218165,-0.007066
-0.217021,-0.006951
-0.215877,-0.006879
-0.214734,-0.006824
-0.213590,-0.006717
-0.212447,-0.006672
-0.211304,-0.006613
-0.210162,-0.006497
-0.209020,-0.006469
-0.207878,-0.006413
-0.206736,-0.006251
-0.205594,-0.006198
-0.204453,-0.006109
-0.203312,-0.006059
-0.202172,-0.005808
-0.201031,-0.005673
-0.199891,-0.005492
-0.198751,-0.005370
-0.197612,-0.005292
-0.196472,-0.005151
-0.195333,-0.004824
-0.194195,-0.004667
-0.193056,-0.004326
-0.191918,-0.004099
-0.190780,-0.004022
-0.189642,-0.003915
-0.188504,-0.003797
-0.187367,-0.003681
-0.186230,-0.003484
-0.185093,-0.003380
-0.183956,-0.003262
-0.182820,-0.003099
-0.181684,-0.002880
-0.180548,-0.002679
-0.179412,-0.002569
-0.178277,-0.002481
-0.177141,-0.002108
-0.176006,0.000352
-0.174872,0.000352
-0.173737,0.000352
-0.172603,0.000352
-0.171469,0.000352
-0.170335,0.000352
-0.169201,0.000352
-0.168068,0.000352
-0.166935,0.000352
-0.165802,0.000352
-0.164669,0.000352
-0.163536,0.000352
-0.162404,0.000352
-0.161272,0.000352
